ROI,FA_mean,MD_mean,RD_mean,AD_mean
Cerebelum_Crus1_R,0.16739283279100553,0.0012452477315872167,0.0011560057516462386,0.0014237316914691733
Cerebelum_Crus2_L,0.15657603668162584,0.001349965507523223,0.0012641524417211741,0.0015215916391273208
Cerebelum_Crus2_R,0.16547030312231922,0.0015194711016196755,0.001427502610631031,0.0017034080835969649
Cerebelum_3_L,0.47322302920363246,0.0013913717776568688,0.0010751492834915268,0.0020238167659875524
Cerebelum_3_R,0.40797732872703574,0.0016302594728873656,0.0013560579362497036,0.0021786625461626898
Cerebelum_4_5_L,0.19266441663415435,0.001490327252051217,0.0013758322079286975,0.0017193173402962566
Cerebelum_4_5_R,0.24551689828211906,0.0012312578058773526,0.001098184161442069,0.0014974050947479196
Cerebelum_6_L,0.208874486566457,0.00108430061681944,0.00098672183786543,0.0012794581747274597
Cerebelum_6_R,0.24690156403419342,0.0009940536954334256,0.0008853229534339841,0.0012115151794323087
Cerebelum_7b_L,0.19924717080632598,0.0012867028234249318,0.0011841118427615013,0.0014918847847517928
Cerebelum_7b_R,0.2095771995953705,0.0013408953631429907,0.0012228619906342096,0.0015769621081605527
Cerebelum_8_L,0.22652321003563963,0.0009799756250441895,0.000884759690565159,0.0011704074940022502
Cerebelum_8_R,0.15783798303651556,0.0010081856498962262,0.0009291987211445694,0.0011661595073995394
Cerebelum_9_L,0.1371026353609654,0.0023178066849921146,0.002189033714899654,0.002575352625177036
Cerebelum_9_R,0.19823176457772393,0.0020454228170628066,0.0018915180504472569,0.002353232350293907
Cerebelum_10_L,0.0835506547288095,0.0026366844713997194,0.0025361208766904956,0.0028378116608181662
Cerebelum_10_R,0.1009624509158096,0.0026003465836910125,0.002479004663360573,0.002843030424351891
Vermis_1_2,0.6104603554451937,0.0010140766689577634,0.0006751596948294648,0.0016919106172143602
Vermis_3,0.25342094667575926,0.002281061503155846,0.002047626805835481,0.002747930897796577
Vermis_4_5,0.13520051943894787,0.0018406704188353277,0.0017279651849665453,0.0020660808865728933
Vermis_6,0.16050366100995736,0.0012174105977370837,0.001127245507160872,0.0013977407788895075
Vermis_7,0.16087921533265945,0.001186667972659292,0.0010981569367064148,0.001363690044565047
Vermis_8,0.11422310887259339,0.001922671748364046,0.0018286381130821433,0.002110739018927852
Vermis_9,0.10411425920399345,0.002855410354544085,0.0027357994837959145,0.0030946320960404247
Vermis_10,0.2531555923351008,0.0018722131400166207,0.0016951332951378342,0.0022263728297741937
