ROI,FA_mean,MD_mean,RD_mean,AD_mean
Putamen_L,0.3743479534002824,0.0011229131810926581,0.0009172860067157275,0.0015341675298465194
Putamen_R,0.31748660672766965,0.0011246862620754704,0.0009523016366370426,0.001469455512952326
Pallidum_L,0.472158152360526,0.0008476990129526603,0.0006174863193351057,0.0013081244001877693
Pallidum_R,0.5570788177773168,0.0007885952122634188,0.0005099739814538859,0.0013458376738824842
Thalamus_L,0.24686828600121502,0.0022444310204736712,0.002035169020062446,0.0026629550212961205
Thalamus_R,0.22611090750741772,0.002304247658324897,0.0021084536280550287,0.0026958357188646333
Heschl_L,0.20168492102095772,0.0018853090221114571,0.0017283588664407747,0.0021992093334528224
Heschl_R,0.1700370317826213,0.0018609656873787715,0.00173124682374692,0.002120403414642475
Temporal_Sup_L,0.2333571404354054,0.0013750993160918715,0.0012324633536051582,0.0016603712410652983
Temporal_Sup_R,0.22360928647050385,0.0014599002839913269,0.001318730682626706,0.0017422394867205677
Temporal_Pole_Sup_L,0.20616150753751364,0.0014056083070287774,0.001284289514232316,0.0016482458926217003
Temporal_Pole_Sup_R,0.24282313564980845,0.0013522003167820388,0.0012052881022673,0.0016460247458115161
Temporal_Mid_L,0.32044492182039797,0.0012810011160261084,0.0010914834781817532,0.0016600363917148192
Temporal_Mid_R,0.2901340734836257,0.0013420349979155176,0.0011666472449830372,0.001692810503780478
Temporal_Pole_Mid_L,0.3027242996410707,0.0016614432524465425,0.001491974315909828,0.002000381125519972
Temporal_Pole_Mid_R,0.3779239647752573,0.0012871628268386595,0.001108817945791933,0.0016438525889321124
Temporal_Inf_L,0.29618362010048693,0.0013098189639907693,0.0011343972238782424,0.0016606624442158226
Temporal_Inf_R,0.2939558068275172,0.0013604703811233249,0.0011785242219893072,0.0017243626993913607
Cerebelum_Crus1_L,0.3432635908590309,0.0012838933564648918,0.001058427909419236,0.0017348242505562034
Cerebelum_Crus1_R,0.3326522112566132,0.0012531130684166655,0.0010492907442939965,0.0016607577166620042
Cerebelum_Crus2_L,0.3577182350474905,0.0012830118255813415,0.0010571633090852494,0.0017347088585735254
Cerebelum_Crus2_R,0.3990576060670188,0.0011378276450039046,0.0009212896391365218,0.00157090365673867
Cerebelum_3_L,0.17908203466192357,0.0011551106231218458,0.001068991690324805,0.001327348488715928
Cerebelum_3_R,0.17531527498878188,0.0011790256621129957,0.001089523735731556,0.0013580295148758756
Cerebelum_4_5_L,0.17986751511789728,0.00123923928776922,0.0011418921201039778,0.0014339336230997045
Cerebelum_4_5_R,0.22071583923429045,0.0012586448141522302,0.0011329037375054625,0.0015101269674457662
Cerebelum_6_L,0.21777584347959691,0.0010929046261097227,0.000982360631512122,0.0013139926153049241
Cerebelum_6_R,0.2296094007716857,0.001139144136616859,0.0010154674470507668,0.0013864975157490435
Cerebelum_7b_L,0.38441497451105483,0.0010431168656430023,0.0008592955466284611,0.0014107595036720849
Cerebelum_7b_R,0.5195295025152188,0.000875566789653414,0.0006590188406229218,0.0013086626877143984
Cerebelum_8_L,0.3741531877594736,0.001061357390434974,0.0008727168144618293,0.0014386385423812641
Cerebelum_8_R,0.42330212695083297,0.0009804568351412068,0.0007855156080192971,0.0013703392893850256
Cerebelum_9_L,0.2596069203356768,0.0014080211347785628,0.0012235162916752755,0.0017770308209851373
Cerebelum_9_R,0.29294503066387517,0.001313933303461896,0.0011299513809031908,0.0016818971485793067
Cerebelum_10_L,0.14828895348995394,0.0012259943789851475,0.0011319212440542522,0.0014141406488469381
Cerebelum_10_R,0.1958025446577885,0.0012826961952600428,0.0011512968222468264,0.0015454949412864755
Vermis_1_2,0.1853348616354852,0.0014681801575323595,0.0013172511351175018,0.0017700382023620735
Vermis_3,0.1386198582765501,0.0016375635842322501,0.0015298322543282018,0.0018530262440403468
Vermis_4_5,0.12202350643613195,0.001318621631999795,0.0012503872168183052,0.0014550904623627742
Vermis_6,0.19354945849529687,0.0014568793964918295,0.0013181482850087268,0.0017343416194580351
Vermis_7,0.27629117478684323,0.0015724671838077168,0.0013644433346777984,0.0019885148820675555
Vermis_8,0.2376609956516058,0.0014267756665536052,0.0012725550739135871,0.0017352168518336415
Vermis_9,0.20622485562938564,0.0012056605887947429,0.00108801731484826,0.0014409471366877086
Vermis_10,0.16452510536907897,0.0015248515835044037,0.0014130403448072253,0.0017484740608987607
