ROI,FA_mean,MD_mean,RD_mean,AD_mean
Cerebelum_Crus2_L,0.30521087315847917,0.0015543469931809,0.0013690153389346485,0.0019250103016734041
Cerebelum_Crus2_R,0.25689943249838715,0.0014930539664478667,0.0013235083078795547,0.0018321452835844902
Cerebelum_3_L,0.3914751008528556,0.0007793995387680065,0.0006261198766556275,0.0010859588629927646
Cerebelum_3_R,0.2531241139711255,0.0010064905093422625,0.0009003696220957042,0.0012187322838353787
Cerebelum_4_5_L,0.2395716578846928,0.0015802699418811805,0.00145009887392348,0.0018406120777965818
Cerebelum_4_5_R,0.27717546125106096,0.0012868802305942481,0.0011485850433204806,0.0015634706051417826
Cerebelum_6_L,0.27214335485402413,0.0015313500565568253,0.0013756487228606742,0.0018427527239491277
Cerebelum_6_R,0.2589083206917608,0.0015053875453494652,0.0013640315385212516,0.0017880995590058928
Cerebelum_7b_L,0.20111885797133663,0.0018646300985457154,0.001703020380102693,0.00218784953543176
Cerebelum_7b_R,0.21585482957243268,0.0017505338025956428,0.0015741457267986895,0.0021033099541895497
Cerebelum_8_L,0.25365878135514847,0.0013702938738247327,0.0012382356593258943,0.0016344103028224097
Cerebelum_8_R,0.21761091156356596,0.0013366649246248968,0.0012206096273031006,0.0015687755192684894
Cerebelum_9_L,0.24941394250654583,0.0013171595030750528,0.0011870921333294304,0.0015772942425662981
Cerebelum_9_R,0.24760475121526238,0.0011733374887852783,0.0010567898706736315,0.0014064327250085712
Cerebelum_10_L,0.46461257374077647,0.0014236457226059888,0.0011398080466652055,0.0019913210744875553
Cerebelum_10_R,0.479888593860412,0.0008016862410950209,0.0005748593117508456,0.0012553400997833719
Vermis_1_2,0.09267204186398971,0.001889114750277238,0.0018240913629335095,0.002019161524964695
Vermis_3,0.13130861144828007,0.0018272580484282187,0.001745442089361065,0.0019908899665625245
Vermis_4_5,0.19031281926783558,0.0017272429135276517,0.0016022370294395936,0.0019772546817037676
Vermis_6,0.33051139112023914,0.0012866688863856517,0.0011146204847892593,0.0016307656895784362
Vermis_7,0.4082285569647554,0.0012312785202114012,0.0010331833610813812,0.0016274688384714411
Vermis_8,0.13657002498889045,0.002053296473785287,0.0019258408037757303,0.0023082078138044007
Vermis_9,0.10177992354342257,0.0018884388516669764,0.0018325539129328626,0.0020002087291352048
Vermis_10,0.08696321858418526,0.0019128465924918487,0.0018593783783811132,0.0020197830207133198
