ROI,FA_mean,MD_mean,RD_mean,AD_mean
Fusiform_R,0.26726976325352314,0.0010978972570614117,0.0009709683747211441,0.0013517550217419464
Postcentral_L,0.29171122991174964,0.0012791773457574537,0.0011322645688820875,0.0015730028995081865
Postcentral_R,0.311971901690289,0.0011567675581792506,0.0010217126881067369,0.001426877298324278
Parietal_Sup_L,0.37907429145645427,0.0010649500232691213,0.0009054364303053198,0.0013839772091967242
Parietal_Sup_R,0.38541375515282006,0.0008742425774977672,0.0007383659683745106,0.00114599579574428
Parietal_Inf_L,0.2961249877417278,0.001161997786207523,0.001018453577533812,0.0014490862035549446
Parietal_Inf_R,0.2799905784993846,0.0012425112633131475,0.0011085356046067283,0.0015104625807259853
SupraMarginal_L,0.26222042910748466,0.0012580043822993134,0.0011145488142825719,0.0015449155183327964
SupraMarginal_R,0.24758696583334744,0.0013421018318487653,0.001209672196062231,0.0016069611034218337
Angular_L,0.3404691255860327,0.0012069703847002438,0.0010046800671063725,0.0016115510198879866
Angular_R,0.2892523927725563,0.0011923164438574472,0.0010612915564667898,0.001454366218638762
Precuneus_L,0.26602403981677436,0.001177149193545139,0.0010589822494490953,0.0014134830817372271
Precuneus_R,0.24986790853996957,0.0012672794183212252,0.0011421706445500055,0.0015174969658636652
Paracentral_Lobule_L,0.34807362650104995,0.0010422157476253015,0.0008907575087578876,0.001345132225360129
Paracentral_Lobule_R,0.3163367887871501,0.0012348740899443985,0.0010952971244970226,0.00151402802083915
Caudate_L,0.3250933060215238,0.0013925670837201828,0.0012116947279249492,0.0017543117953106489
Caudate_R,0.12457045583168236,0.002486389287266574,0.002383928374410366,0.002691311112978989
Putamen_L,0.2921928495213089,0.001036339882084218,0.0008931792300289057,0.0013226611861948425
Putamen_R,0.3271689759655926,0.0009346551344412953,0.0007765876506645753,0.001250790101994735
Pallidum_L,0.3107827310489238,0.0008790666334826749,0.0007287910178637932,0.001179617864720439
Pallidum_R,0.3792175316811906,0.000823330564700315,0.0006535469559736592,0.0011628977821536266
Thalamus_L,0.27761404128367506,0.00165434400545808,0.001472146845396971,0.002018738325580298
Thalamus_R,0.2085912464236231,0.0021066131631409146,0.0019365354215340456,0.0024467686463546527
Heschl_L,0.3517927224651368,0.0008444378532395602,0.00069088567072967,0.0011515422182593413
Heschl_R,0.17330881962575354,0.001955623720669695,0.0018305661030660412,0.002205738955877002
Temporal_Sup_L,0.22042057779209628,0.0012873245750009642,0.0011668769793931385,0.001528219766216615
Temporal_Sup_R,0.2511827919718285,0.0013312876070868923,0.001192559910339896,0.0016087430005808842
Temporal_Pole_Sup_L,0.21420422710071002,0.0011948535050611854,0.0010843784168697499,0.001415803681444056
Temporal_Pole_Sup_R,0.24342925268866852,0.0012725872606758207,0.0011379169950838795,0.0015419277918597026
Temporal_Mid_L,0.3238145843040758,0.0011565650021341514,0.0009914036130937343,0.0014868877802149852
Temporal_Mid_R,0.2394643914866149,0.0013343442626392824,0.0011989573531616597,0.0016051180815945278
Temporal_Pole_Mid_L,0.40755031128002295,0.0009270177417347176,0.0007698663632726137,0.0012413204986589255
Temporal_Pole_Mid_R,0.30565652725240966,0.0011989005598074933,0.0010423399938779268,0.001512021691666626
Temporal_Inf_L,0.3513830130038496,0.001083678718815936,0.0009284140757451154,0.0013942080049575776
Temporal_Inf_R,0.3061610818790795,0.001142431238689728,0.000990941853355732,0.0014454100093577206
Cerebelum_Crus1_L,0.2939145030835017,0.0012073942745714913,0.0010380077947655991,0.0015461672341832756
Cerebelum_Crus1_R,0.3091182026265066,0.001139713068531564,0.000980259579747501,0.0014586200460996901
Cerebelum_Crus2_L,0.3755951415652366,0.0010749974176273002,0.0008891721431335272,0.0014466479666148469
Cerebelum_Crus2_R,0.3357015559230353,0.0011039622091221968,0.0009337504562686535,0.001444385714829283
Cerebelum_3_L,0.39090591123365387,0.0007853881736028789,0.0006095242755615959,0.0011371159696854447
Cerebelum_3_R,0.2905517452269918,0.0008238953407537952,0.000701899616645457,0.0010678867889704717
