ROI,FA_mean,MD_mean,RD_mean,AD_mean
Lingual_L,0.3346920414023907,0.0012142087324834702,0.0010382141074677708,0.0015661979825148695
Lingual_R,0.28549504086912014,0.001197035498071584,0.001047730794270095,0.0014956449056745618
Occipital_Sup_L,0.6190120605561437,0.0005448203254971413,0.00032978844320171564,0.0009748840900879928
Occipital_Sup_R,0.5939673948765,0.0005854265396525868,0.00039242498683061727,0.0009714296452965257
Occipital_Mid_L,0.6715810565610388,0.0004742168779807005,0.00026584460170584465,0.0008909614305304123
Occipital_Mid_R,0.6212971568191406,0.0004812014617918962,0.0003063517065203614,0.0008309009723349657
Occipital_Inf_L,0.6687095156564762,0.00044249439160293393,0.00024127641332923934,0.0008449303481503232
Occipital_Inf_R,0.5167034526347613,0.000778803385541871,0.0005642974075454316,0.0012078153415347494
Fusiform_L,0.2974914676621449,0.00123527931968452,0.001072234528906265,0.0015613689012410291
Fusiform_R,0.2564119032062801,0.001221012468582546,0.0010884817898975132,0.0014860738259526122
Postcentral_L,0.37425804803294416,0.0010600979661256138,0.0009061963142522576,0.0013679012698723262
Postcentral_R,0.24103757973816134,0.0015109731888620374,0.0013893242165767263,0.00175427113343266
Parietal_Sup_L,0.4533973769777047,0.0007872601100156404,0.0006213060130809846,0.001119168303884952
Parietal_Sup_R,0.392218937425894,0.0009497387238405869,0.000760277368062568,0.001328661435396624
Parietal_Inf_L,0.5156720768693276,0.0007321461852607948,0.0005610695543597276,0.0010742994470629291
Parietal_Inf_R,0.402929307533846,0.0009337364603016861,0.0007732332694814887,0.0012547428419420806
SupraMarginal_L,0.40797128175962444,0.0010319561632078013,0.0008522370367631002,0.0013913944160972038
SupraMarginal_R,0.28200452561243955,0.001362918468836069,0.0012063134684524245,0.0016761284696033578
Angular_L,0.5328626444227451,0.0006979557211199333,0.000504104560128964,0.0010856580431018717
Angular_R,0.47046616342663383,0.0008589142430317555,0.0006857913909092576,0.0012051599472767515
Precuneus_L,0.22480748139445308,0.001496343428151583,0.0013510598193851651,0.0017869106456844194
Precuneus_R,0.21751366803192848,0.0014950312609430746,0.0013553029963715437,0.001774487790086137
Paracentral_Lobule_L,0.16318618769505439,0.001412256348258621,0.0013271639278416628,0.0015824411890925367
Paracentral_Lobule_R,0.10701441110676939,0.001886924196045998,0.0017980394038930299,0.0020646937803519335
Caudate_L,0.1845216540394707,0.0021277906191260994,0.00198179658910435,0.002419778679169597
Caudate_R,0.3045610080124884,0.0015416957180383808,0.0013628850634791298,0.0018993170271568824
Putamen_L,0.32123652972865674,0.0010864817843557366,0.0009124161151462596,0.0014346131227746905
Putamen_R,0.33293746132718305,0.0015757170541768322,0.0013742641942132686,0.0019786227741039595
Pallidum_L,0.4839091924875366,0.000875637077326548,0.0006226100393677246,0.001381691153244195
Pallidum_R,0.2492641573719585,0.001589029483588735,0.0014258403775819647,0.0019154076956022757
Thalamus_L,0.12857198487242213,0.002601420347335008,0.002490460541283269,0.0028233399594384872
Thalamus_R,0.29429462542739576,0.00191140652498838,0.0016823495276434958,0.0023695205196781486
Heschl_L,0.22321181009803492,0.0011562290547136287,0.0010421789795693956,0.0013843292050020948
Heschl_R,0.3409750547111748,0.0010839496279497595,0.000889356043187051,0.0014731367974751765
Temporal_Sup_L,0.25241109080595375,0.001431592285840648,0.0012784835036758378,0.0017378098501702683
Temporal_Sup_R,0.25141301149904716,0.0013531389403972389,0.0012119411945494072,0.0016355344320929024
Temporal_Pole_Sup_L,0.21984841112602402,0.0012101000832056166,0.0010943980063983026,0.0014415042368202445
Temporal_Pole_Sup_R,0.2233080943198179,0.0013921849202225094,0.0012709728420423683,0.0016346090765827917
Temporal_Mid_L,0.44140143846008023,0.0009717289903136034,0.000790230656195402,0.0013347256585500057
Temporal_Mid_R,0.3097331547693362,0.0012212620409185362,0.0010617122192056593,0.0015403616843442896
Temporal_Pole_Mid_L,0.24371878676167927,0.0011926393048221104,0.0010730968250066632,0.0014317242644530045
Temporal_Pole_Mid_R,0.22761182031527274,0.0017543320609882205,0.0015920753908677092,0.002078845401229243
Temporal_Inf_L,0.35841961597923333,0.001070394401037054,0.00091653203985458,0.0013781191234020025
Temporal_Inf_R,0.26143370926600606,0.001417915022674493,0.0012552730840439449,0.0017431988999355894
Cerebelum_Crus1_L,0.4978696913242014,0.0007985361712949213,0.0006029749319973812,0.001189658649890002
Cerebelum_Crus1_R,0.43505708030992474,0.0010030207564950032,0.0007918281566915421,0.001425405956101925
Cerebelum_Crus2_L,0.5427933548689564,0.000657750190652277,0.00046880240942114823,0.0010356457531145342
Cerebelum_Crus2_R,0.4035686332548941,0.0009814913676567225,0.0007876354243488319,0.0013692032542725037
Cerebelum_3_L,0.22758176934034227,0.0009942163677891626,0.0008919151756691893,0.001198818752029109
Cerebelum_3_R,0.10405309370864706,0.0015863401566787135,0.0015146603325763208,0.0017296998048834985
Cerebelum_4_5_L,0.25844765520384744,0.0011512120473697038,0.0010133745410647623,0.0014268870599795874
Cerebelum_4_5_R,0.15571511334276672,0.0014474143801778655,0.0013586531834676057,0.001624936773598385
Cerebelum_6_L,0.26054398660052247,0.001196370137102001,0.0010461318576841959,0.001496846695937611
Cerebelum_6_R,0.25369394947061746,0.0013298838721707144,0.0011847853309134508,0.0016200809546852415
Cerebelum_7b_L,0.43227761609102194,0.0009265385541863643,0.000758129326805534,0.0012633570089480252
Cerebelum_7b_R,0.36191539838099573,0.0009161474788639298,0.0007549735706300772,0.001238495295331635
Cerebelum_8_L,0.37253276048423256,0.001056499084764291,0.0008748471377876787,0.0014198029787175156
Cerebelum_8_R,0.4085022340562151,0.0009091615027415382,0.0007289652358395675,0.0012695540365454797
Cerebelum_9_L,0.24186472580744597,0.00118879191327847,0.0010520270836843581,0.0014623215724666942
Cerebelum_9_R,0.2409436193993372,0.0011224516240371004,0.0009958276952903833,0.0013756994815305346
Cerebelum_10_L,0.17435753510687363,0.000956193887908691,0.0008782754286742383,0.0011120308063775957
Cerebelum_10_R,0.24978774695124442,0.0010028140753380026,0.0008904196727725948,0.0012276028804688178
Vermis_1_2,0.12473381323254734,0.0013050089079737251,0.0012394268698071816,0.0014361729843068124
Vermis_3,0.17362238690490234,0.0012374435602495258,0.0011482109660882836,0.0014159087485720108
Vermis_4_5,0.28444150230910503,0.0010509947131951555,0.0009170160531224503,0.001318952033340566
Vermis_6,0.24689762528870968,0.0009907401380909297,0.0008850489492231818,0.0012021225158264253
Vermis_7,0.2520743603000282,0.0011124635647425558,0.0009882559833674746,0.0013608787274927185
Vermis_8,0.2784251259894651,0.0011602358999442096,0.0010114702568854647,0.0014577671860617001
Vermis_9,0.15798378374772265,0.0013534452485079763,0.001248567918577728,0.0015631999083684728
Vermis_10,0.1847345787374823,0.0010785840051370042,0.0009838845917335285,0.0012679828319439553
