ROI,FA_mean,MD_mean,RD_mean,AD_mean
Rectus_R,0.19165109721654372,0.0018337165780465787,0.0016872474915143691,0.0021266547511109963
Insula_L,0.2847676622060604,0.0013041557061423512,0.0011537335557208588,0.0016050000069853356
Insula_R,0.20589849029552984,0.0015142924585931953,0.0013930965413859442,0.0017566842930076972
Cingulum_Ant_L,0.2794256831070152,0.0014526029160948082,0.0012772008531762686,0.001803407041931887
Cingulum_Ant_R,0.2974610949292767,0.001016301398968591,0.0008689271473812657,0.001311049902143242
Cingulum_Mid_L,0.15091285691410716,0.0014331649872093772,0.0013496168675303753,0.0016002612265673811
Cingulum_Mid_R,0.24264397158046586,0.0011877076552312853,0.0010689793672748673,0.001425164231144121
Cingulum_Post_L,0.1885279317862794,0.0013615725583441026,0.001261293505312168,0.0015621306644079723
Cingulum_Post_R,0.17098901240149988,0.0013021841814946347,0.0012129862456270592,0.0014805800532297856
Hippocampus_L,0.25685591878265246,0.001762582087594656,0.00158063998122438,0.0021264663003352073
Hippocampus_R,0.28269660450710266,0.0013911305013545908,0.0012258156234895158,0.0017217602570847408
ParaHippocampal_L,0.21776613947585313,0.0017917970341269763,0.0016354493348271642,0.0021044924327266
ParaHippocampal_R,0.23926933066517453,0.001196854420912954,0.0010667951241498037,0.001456973014439255
Amygdala_L,0.21991544660817,0.002007145802075497,0.0018251249786186596,0.0023711874489891712
Amygdala_R,0.1721390630322744,0.0016067723236765513,0.0014891015911342067,0.0018421137887612402
Calcarine_L,0.4446210486440181,0.0010468971852744752,0.0007972657829226249,0.0015461599899781752
Calcarine_R,0.42720703378354313,0.0010733099083549314,0.0008685868163109187,0.001482756092442957
Cuneus_L,0.5452119763205258,0.0007990257012320059,0.0005596138421662019,0.0012778494193636139
Cuneus_R,0.5966738160196206,0.0006403065753283305,0.00040522806798445356,0.0011104635900160845
Lingual_L,0.31546710841503345,0.0011501909798426752,0.0009812248624540487,0.001488123214619929
Lingual_R,0.2938771694683986,0.0012670502133780358,0.001091027068041411,0.0016190965040512849
Occipital_Sup_L,0.625437882652221,0.0005993607789275044,0.00030071399953541443,0.0011966543377116845
Occipital_Sup_R,0.6588790494379687,0.0004512362487698582,0.00020244034257255674,0.0009488280611644613
Occipital_Mid_L,0.6619404014540267,0.0005951724712244223,0.00030661237139165706,0.0011722926708899529
Occipital_Mid_R,0.6907847769068579,0.0004154144176995528,0.00016652929627258408,0.0009131846605534904
Occipital_Inf_L,0.6034758718191885,0.0007401351094649529,0.00046346737063729853,0.0012934705871202618
Occipital_Inf_R,0.5508727281321283,0.0007909384038681265,0.0005275721418302401,0.0013176709279438994
Fusiform_L,0.29412910080138954,0.001184656515818335,0.001019702107023233,0.001514565333408539
Fusiform_R,0.23866977916519722,0.0012316608324867632,0.0011020401818109123,0.0014909021338384647
Postcentral_L,0.21785120616279968,0.001532989641950319,0.0014091945662112221,0.0017805797934285128
Postcentral_R,0.4640523499455749,0.000983658027579092,0.0008048830907742659,0.0013412079011887446
Parietal_Inf_L,0.3835563570843813,0.001097446406792688,0.0009353418928663579,0.0014216554346453481
Parietal_Inf_R,0.5858286987052285,0.00048499667442628003,0.00031998542989999007,0.0008150191634788601
SupraMarginal_L,0.3525189950800227,0.0012384882325586649,0.0010711458142631056,0.001573173069149783
SupraMarginal_R,0.5507740983342383,0.0006676927422704082,0.00048683843378395924,0.0010294013592433062
Angular_L,0.4978546866516174,0.00082586636920524,0.000620280849727142,0.0012370374081614364
Angular_R,0.6357512992062105,0.0004679688481249477,0.0002839517399871295,0.0008360030644005841
Precuneus_L,0.24362097976960867,0.00138413366630094,0.0012462909000540681,0.0016598191987946842
Precuneus_R,0.25926295926310083,0.001394112579748127,0.0012466105213071975,0.0016891166966299862
Paracentral_Lobule_R,0.06476493954423074,0.0017182013245831853,0.0016644739019711305,0.0018256561698072951
Caudate_L,0.23668583895345652,0.0023091459406105307,0.002086989470186146,0.0027534588814592995
Caudate_R,0.4153243819855811,0.0009049197309379263,0.0006991641344160424,0.0013164309239816938
Putamen_L,0.4273920839487664,0.0012090719111865068,0.0009803116157865832,0.0016665925019863535
Putamen_R,0.275855274233249,0.0015512272668729114,0.0013840874120524223,0.001885506976513889
Pallidum_L,0.27275504265559297,0.0013313265412246821,0.0011787941177315898,0.0016363913882108663
Pallidum_R,0.4904934219531614,0.0011062546095074934,0.0008474285107116243,0.0016239068070992315
Thalamus_L,0.34151579823901107,0.0016108043831775888,0.0013797411755716114,0.002072930798389544
Thalamus_R,0.31410303869575734,0.0016579973045886584,0.0014492777696074178,0.0020754363745511387
Heschl_L,0.2892090457919431,0.0010713686923829748,0.000936460205206556,0.0013411856667358123
Heschl_R,0.19271633177251182,0.0012786052856661781,0.0011807918567483305,0.0014742321435018742
Temporal_Sup_L,0.2018879986702498,0.0017032226422667976,0.0015663861566678255,0.0019768956134647423
Temporal_Sup_R,0.3493424306917054,0.00107686349014965,0.0009303582199699714,0.0013698740305090064
Temporal_Pole_Sup_L,0.20323541005973877,0.0018793792661988453,0.0017333773795224544,0.002171383039551627
Temporal_Pole_Sup_R,0.24020294533624859,0.0013405618322155986,0.0011984776580217784,0.001624730180603239
Temporal_Mid_L,0.33609561995673226,0.0011709185457129086,0.001007651085988612,0.0014974534651615017
Temporal_Mid_R,0.42545015918600454,0.000987843649849818,0.0008076330774319914,0.0013482647946854714
Temporal_Pole_Mid_L,0.22432903616066838,0.0016863356921149844,0.0015243123817504267,0.0020103823128441
Temporal_Pole_Mid_R,0.2786820563596025,0.001374327369691619,0.0012348535399764459,0.0016532750291219653
Temporal_Inf_L,0.2947986523124856,0.0011294247303505357,0.0009801028940051456,0.0014280684030413154
Temporal_Inf_R,0.334467620908634,0.0011692117946773386,0.000998077637431913,0.0015114801091681898
Cerebelum_Crus1_L,0.41626567163187406,0.001062457540620089,0.0008377342626507588,0.001511904096558749
Cerebelum_Crus1_R,0.3424529060798908,0.0012166329088240896,0.0010111246542212093,0.00162764941802985
Cerebelum_Crus2_L,0.39423599678817145,0.0011146044842261862,0.0009012512707934624,0.0015413109110916342
Cerebelum_Crus2_R,0.4299628217331768,0.001068064861989738,0.0008290737087256075,0.0015460471685179986
Cerebelum_3_L,0.1949664426308481,0.0012803138766709831,0.0011876439117668896,0.001465653806479171
Cerebelum_3_R,0.2072540375929617,0.001124966436097593,0.0010342773130325457,0.0013063446822276878
Cerebelum_4_5_L,0.27440965624351377,0.0011608013823460953,0.0010141326158382255,0.001454138915361835
Cerebelum_4_5_R,0.21614416154004043,0.0011812883326996863,0.0010741406824522277,0.0013955836331946035
Cerebelum_6_L,0.22789228993593985,0.0011641254277767934,0.00104982367094603,0.0013927289414383207
Cerebelum_6_R,0.24254845039034792,0.001113628664755789,0.0009953225161789966,0.001350240961909374
Cerebelum_7b_L,0.3936465538727534,0.0009957913580888413,0.0008109171645021747,0.0013655397452621747
Cerebelum_7b_R,0.44937707724552767,0.0009094487400644237,0.0007065561092924678,0.0013152340016083354
Cerebelum_8_L,0.3741533739262602,0.0010260671573509258,0.0008465794208267001,0.001385042630399377
Cerebelum_8_R,0.4426403683230033,0.0009563719253068565,0.0007613240075540458,0.001346467760812478
Cerebelum_9_L,0.2044197563648325,0.0012478130978615966,0.0011264401678596691,0.0014905589578654505
Cerebelum_9_R,0.3077293555956968,0.001268571080480737,0.0010921648910856173,0.0016213834592709764
Cerebelum_10_L,0.13516218599422875,0.0013863023869935423,0.001293436052956279,0.0015720350550680693
Cerebelum_10_R,0.16136254019245536,0.0014924998285623843,0.001383338088622741,0.0017108233084416708
Vermis_1_2,0.1726548153949104,0.0012173876618095287,0.0011355381245133902,0.0013810867364018055
Vermis_3,0.1273020217855194,0.0014958660310161207,0.0014309810744611792,0.0016256359441260033
Vermis_4_5,0.16917967284687263,0.001257934811880614,0.001180632888715943,0.0014125386582099554
Vermis_6,0.18580401497845098,0.0011943328635500424,0.0011081174425187285,0.00136676370561267
Vermis_7,0.23309160225299527,0.00093137865626483,0.0008431116485820552,0.0011079126716303795
Vermis_8,0.17186881567974369,0.0011628188761764015,0.001091503819982258,0.0013054489885646885
Vermis_9,0.21594060056787975,0.0009822837574374953,0.0008951032969625719,0.001156644678387342
Vermis_10,0.12049856943586919,0.0014520750700690816,0.001382819093414615,0.0015905870233780149
