ROI,FA_mean,MD_mean,RD_mean,AD_mean
Cingulum_Ant_R,0.18478715123752718,0.0015427086039372334,0.0014313350497970182,0.0017654557122176642
Cingulum_Mid_L,0.42894074033695967,0.001079565514513031,0.0009324296159169448,0.0013738373117052032
Cingulum_Mid_R,0.38429924869416077,0.001190244497408433,0.0010510318110646657,0.0014686698700959679
Cingulum_Post_L,0.3825990974997558,0.0010552707998657293,0.0009090166713756722,0.0013477790568458433
Cingulum_Post_R,0.2581457087689731,0.0014009721406403495,0.001279680386673841,0.0016435556485733668
Hippocampus_L,0.27919225666311137,0.0015482753908328264,0.0013796305517263193,0.001885565069045841
Hippocampus_R,0.27782704334346303,0.0014855394270207698,0.001315690246348475,0.0018252377883653597
ParaHippocampal_L,0.281600380121933,0.0016330817980945076,0.0014643104715595951,0.0019706244511643327
ParaHippocampal_R,0.2930988198191809,0.001686950639280298,0.0015021927601584328,0.0020564663975240283
Amygdala_L,0.44439545683452575,0.001291465729295568,0.0010263212804741157,0.0018217546269384724
Amygdala_R,0.4152442726442882,0.0013119995754064429,0.0010633033792221463,0.0018093919677750366
Calcarine_L,0.5871911818966701,0.000604535473388291,0.0004293892155229502,0.0009548279891189731
Calcarine_R,0.5178764090419972,0.0007607675688426226,0.0005874986102591574,0.0011073054860095532
Cuneus_L,0.5936383268052758,0.0004856168320555264,0.00032376765923858503,0.0008093151776894092
Cuneus_R,0.7141515896700552,0.0003863262382565588,0.00019037716153731348,0.0007782243916950493
Lingual_L,0.4087171006122367,0.0010682478753596754,0.0009068100690516249,0.0013911234879757767
Lingual_R,0.40895154744193224,0.001061229764357433,0.0008967552311029173,0.0013901788308664641
Occipital_Sup_L,0.6971821350376334,0.00035784303312095655,0.00015004480063386452,0.0007734394980951407
Occipital_Sup_R,0.7152507189678334,0.00029417709840922425,0.00010733973787095003,0.0006678518194857727
Occipital_Mid_L,0.7304050367152095,0.00033103676454124427,0.00011827966425439044,0.0007565509651149518
Occipital_Mid_R,0.7171055855847103,0.00032062687478959744,0.00011070281901368783,0.0007404749863414167
Occipital_Inf_L,0.7261302483544508,0.00034951613120672557,0.00016730591100084006,0.0007139365716184963
