ROI,FA_mean,MD_mean,RD_mean,AD_mean
Hippocampus_L,0.22257501634084137,0.0010334504702687209,0.0009303572793865685,0.0012396368520330256
Hippocampus_R,0.2518455399392019,0.0009943083716788615,0.0008806212896999431,0.0012216825356366982
ParaHippocampal_L,0.20763918881384466,0.0015019909017755307,0.0013723049189957597,0.001761362867335073
ParaHippocampal_R,0.2499045175745552,0.001184285866223126,0.0010569702304024115,0.0014389171378645551
Amygdala_L,0.3261607245627567,0.0011942854260901113,0.001053893225961888,0.001475069826346558
Amygdala_R,0.3354538382115747,0.0012977753740589138,0.0011573610837669708,0.0015786039546428
Calcarine_L,0.29028504552039835,0.0013311019215125981,0.001152467105790249,0.0016883715529572966
Calcarine_R,0.18181341791922676,0.001462978109695627,0.0013510352162970913,0.0016868638964926987
Cuneus_L,0.3229120070833246,0.001508962330197549,0.0012747396760676357,0.0019774076384573755
Cuneus_R,0.2142379334732594,0.0018370536336795435,0.001642789619227646,0.0022255816625833375
Lingual_L,0.3575448978446028,0.0011584317429487172,0.0009535945136685664,0.0015681062015090183
Lingual_R,0.3118558483834601,0.001240855999135184,0.001066002712085154,0.001590562573235244
Occipital_Sup_L,0.3387947043391141,0.0031831153150252848,0.0029179065859518375,0.003713532773172178
Occipital_Sup_R,0.24287866704377956,0.0017124040476531029,0.001506145825281534,0.002124920492396241
Occipital_Mid_L,0.4211613030695037,0.001273108318710652,0.0010051105993475118,0.001809103757436932
Occipital_Mid_R,0.280712666383708,0.0015779359992232438,0.0013510655730214118,0.0020316768516269075
Occipital_Inf_L,0.5500847150108428,0.0007157512367031734,0.0004647341784664889,0.0012177853531765421
Occipital_Inf_R,0.3856177466266708,0.0008520591568489454,0.0006887715077816305,0.0011786344549835751
Fusiform_L,0.3387946259799877,0.0012236203268201158,0.0010135560270575336,0.0016437489263452806
Fusiform_R,0.27903995583179947,0.0012698208033697464,0.001100454810945058,0.001608552788219123
Postcentral_L,0.23724789680179986,0.0012477419940850852,0.0011283619413074448,0.001486502099640366
Postcentral_R,0.22596060723320954,0.0013296070574342425,0.001216960688886351,0.0015548997945300264
Parietal_Sup_L,0.22845120156653415,0.0019483049908513997,0.0017304023856672904,0.002384110201219618
Parietal_Sup_R,0.19847772864942756,0.0019244656227147008,0.0017505605434771968,0.0022722757811897095
Parietal_Inf_L,0.23469430162969257,0.0016426487992155328,0.001449562856678301,0.002028820684289996
Parietal_Inf_R,0.22010528242792318,0.0013219519330217068,0.0011942488521771086,0.0015773580947109028
SupraMarginal_L,0.2507893675398337,0.0017499888708230533,0.0015306963943219887,0.0021885738238251818
SupraMarginal_R,0.20267149676668852,0.0014256610005288271,0.0012957164809103063,0.0016855500397658688
Angular_L,0.33604420146764963,0.0017183338568572128,0.001414603991671981,0.0023257935872276767
Angular_R,0.23563178790881242,0.0016845744691872141,0.0014862602848818684,0.0020812028377979056
Precuneus_L,0.19217733353058902,0.001614324094440019,0.0014827823167511216,0.0018774076498178135
Precuneus_R,0.17930701195363613,0.0019898873530044916,0.0018725445684429427,0.0022245729221275897
Paracentral_Lobule_L,0.22660429815667008,0.0012040950828307623,0.0011079800264867474,0.001396325195518792
Paracentral_Lobule_R,0.12229405940051352,0.001803976854718387,0.0017359658947013112,0.0019399987747525378
Caudate_L,0.23989352788827156,0.002351939025221164,0.002157132864731368,0.0027415513462007556
Caudate_R,0.26081117589796815,0.002084326619907199,0.0018992724940081677,0.0024544348717052606
Putamen_L,0.22789703620387855,0.0019308218700429412,0.0017671532726808662,0.0022581590647670915
Putamen_R,0.22008779471422452,0.001685163653667072,0.0015394618787344908,0.001976567203532234
Pallidum_L,0.29495612917135217,0.0019564336312010346,0.0017629123025692396,0.0023434762884646243
Pallidum_R,0.23424529253363222,0.0023926066443185306,0.0021965458381401513,0.00278472825667529
Thalamus_L,0.33164548242185904,0.001164779028202201,0.0009938932848231666,0.00150655051496027
Thalamus_R,0.33710526818647635,0.001102704766317835,0.0009313844958752382,0.001445345307203029
Heschl_L,0.10323982310857893,0.0018703476946640666,0.0017972310748206569,0.002016580934350887
Heschl_R,0.17835784491382162,0.0012386132680827905,0.001149374866111035,0.0014170900720263024
Temporal_Sup_L,0.28368308280299276,0.0014050083519824565,0.0012293554119537987,0.001756314232039772
Temporal_Sup_R,0.304191105332286,0.0013479789728554554,0.0011762386497902457,0.001691459618985875
Temporal_Pole_Sup_L,0.4403050276204122,0.000890635765659195,0.0007135641821190598,0.0012447789327394655
Temporal_Pole_Sup_R,0.4248279609588303,0.0009417477186916295,0.0007780332098960775,0.0012691767362827332
Temporal_Mid_L,0.39587934442530337,0.0011146351200698214,0.000913259415852424,0.0015173865285046156
Temporal_Mid_R,0.30374811755066433,0.0013595314242447396,0.0011652375548356735,0.001748119163062871
Temporal_Pole_Mid_R,0.2414886655614621,0.0013178884685102255,0.0011814810876010944,0.001590703230328489
Temporal_Inf_L,0.4920290359437094,0.0007802614372425323,0.0005828233287497096,0.0011751376542281774
Temporal_Inf_R,0.38738712935946074,0.0009262969418400123,0.0007631874521049701,0.0012525159213100964
Cerebelum_Crus1_L,0.41161329876666414,0.0007413566942010713,0.0005902745338838126,0.001043521014835589
Cerebelum_Crus1_R,0.34617288721633543,0.0008191291896706125,0.00069884444608431,0.001059698676843218
Cerebelum_Crus2_L,0.5855313367738767,0.0004904817776658429,0.0002784876737322997,0.0009144699855329292
Cerebelum_Crus2_R,0.6110355750881389,0.00042116841810199766,0.00024711541868612294,0.0007692744169337472
Cerebelum_3_L,0.20595372885433103,0.0022727288285666336,0.0020643055381439615,0.002689575409411975
Cerebelum_3_R,0.18347266079746077,0.0019999813673403114,0.0018480385087543598,0.0023038670845122147
Cerebelum_4_5_L,0.24558683147626748,0.0014933303113082144,0.0013178129787133283,0.0018443649764979867
Cerebelum_4_5_R,0.21151898401424482,0.0015356895182263818,0.0013902389378805877,0.0018265906789179706
Cerebelum_6_L,0.41519258392466885,0.0010663844155728614,0.000839578625432177,0.00151999599585423
Cerebelum_6_R,0.33986684680671464,0.0012591920460389993,0.0010470292061843882,0.001683517725748222
Cerebelum_7b_L,0.6792398405601789,0.00039293878551355525,0.00016805742473797477,0.0008427015070647163
Cerebelum_7b_R,0.7219688271225668,0.0002748672730189273,9.63464491454957e-05,0.0006319089207657907
Cerebelum_8_L,0.645701127924179,0.000316648950647009,0.00016903451502302212,0.0006118778218949829
Cerebelum_8_R,0.6438697557982066,0.0003094327167065792,0.00016994451721194086,0.0005884091156958558
Cerebelum_9_L,0.5129445947142943,0.0004602113931397789,0.000360035331138206,0.0006605635171429247
Cerebelum_9_R,0.4591991142533585,0.0006561992853816849,0.0005436383273744787,0.0008813212013960972
Cerebelum_10_L,0.1647474704068829,0.0009601291445112046,0.0008775412679209556,0.0011253048976917024
Cerebelum_10_R,0.22336228420067397,0.0014179495901458852,0.001244890853953596,0.001764067062530463
Vermis_1_2,0.09902708296217672,0.002805723991469935,0.0026728519325940913,0.003071468109221622
Vermis_3,0.12612758000639324,0.0025644047657248964,0.0024146612113426246,0.0028638918744894395
Vermis_4_5,0.14560963410332453,0.002290255834600975,0.0021526300038975624,0.002565507496007801
Vermis_6,0.4924303046044946,0.0009937315668251117,0.0007351250344249648,0.0015109446316254045
Vermis_7,0.4579558583458133,0.0009838343929898779,0.000742931743108292,0.0014656396927530497
Vermis_8,0.45879135489821266,0.0006712124306606693,0.0005299628600772307,0.0009537115718275462
Vermis_9,0.4527909914628325,0.0005949900526463521,0.0004951440536753094,0.0007946820505884375
Vermis_10,0.23051459914554087,0.001176009463704574,0.001039987417269799,0.0014480535565741246
